,code,update_time,last_price,prev_close_price,suspension,circular_market_val,total_market_val,wrt_maturity_date,wrt_end_trade,wrt_code,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,lot_size,net_profit,earning_per_share,outstanding_shares,net_asset_per_share,pe_ratio,pb_ratio,price_spread,name
2060,SZ.000070,2018-06-05 14:02:36,8.47,8.32,False,4589359305.3,5310645498.620001,,,,,,,,,,,100,272742714.51,0.435,541836990,-1.053967296,19.471,2.613,0.01,特发信息
2061,SZ.000978,2018-06-05 14:02:36,6.84,6.78,False,2462591007.0,2463084000.0,,,,,,,,,,,100,52214500.0,0.145,360027925,-0.091967296,47.172,1.627,0.01,桂林旅游
2062,SZ.000973,2018-06-05 14:02:39,4.24,4.17,False,4101775864.32,4101874245.0400004,,,,,,,,,,,100,99644586.613,0.103,967399968,-1.994967296,41.165,1.843,0.01,佛塑科技
2063,SZ.000301,2018-06-05 14:02:36,7.07,7.1,False,8612931666.15,8612931666.15,,,,,,,,,,,100,258266126.34,0.212,1218236445,-1.327967296,33.349,2.382,0.01,东方市场
2064,SZ.000969,2018-06-05 14:02:39,7.33,7.27,False,6641563409.36,7520639351.01,,,,,,,,,,,100,56430445.335,0.055,906079592,0.162032704,133.272,1.644,0.01,安泰科技
2065,SZ.000976,2018-06-05 14:02:33,8.73,8.73,False,5120396458.92,13930275889.08,,,,,,,,,,,100,497851784.352,0.312,586528804,-1.719967296,27.98,3.39,0.01,华铁股份
2068,SZ.000988,2018-06-05 14:02:39,16.27,15.72,False,14497003302.64,16359529042.89,,,,,,,,,,,100,329804887.896,0.328,891026632,0.962032704,49.603,3.094,0.01,华工科技
2070,SZ.000980,2018-06-05 14:02:39,7.9,8.05,False,8612433636.7,16098085004.1,,,,,,,,,,,100,1245054422.469,0.611,1090181473,-0.276934592,12.929,0.95,0.01,众泰汽车
2071,SZ.000968,2018-06-05 14:02:33,10.81,10.65,False,5553605070.0,10458703754.6,,,,,,,,,,,100,524386441.72,0.542,513747000,-0.913967296,19.944,3.197,0.01,蓝焰控股
2073,SZ.000989,2018-06-05 14:02:39,19.48,19.58,False,8196507420.64,16935020517.28,,,,,,,,,,,100,731126912.476,0.841,420765268,1.057032704,23.162,3.639,0.01,九芝堂
2074,SZ.000990,2018-06-05 14:02:36,13.81,13.79,False,5353823747.77,17304094601.39,,,,,,,,,,,100,721734865.344,0.576,387677317,-0.097901888,23.975,1.08,0.01,诚志股份
2076,SZ.000996,2018-06-05 14:02:39,12.35,12.21,False,4260750000.0,4260750000.0,,,,,,,,,,,100,30015000.0,0.087,345000000,1.55,141.954,7.967,0.01,中国中期
2077,SZ.000096,2018-06-05 14:02:36,10.76,10.78,False,5496724480.0,5681280000.0,,,,,,,,,,,100,126720000.0,0.24,510848000,0.236032704,44.833,2.374,0.01,广聚能源
2080,SZ.000985,2018-06-05 14:02:09,15.88,15.63,False,2058675260.0,2058675260.0,,,,,,,,,,,100,23724028.5,0.183,129639500,-0.070967296,86.775,3.759,0.01,大庆华科
2081,SZ.000099,2018-06-05 14:02:36,7.58,7.48,False,4594013783.6,4594013783.6,,,,,,,,,,,100,91516633.42,0.151,606070420,0.592032704,50.198,1.551,0.01,中信海直
2083,SZ.000150,2018-06-05 14:02:33,27.7,27.82,False,10399003477.6,12404195092.9,,,,,,,,,,,100,227484877.516,0.508,375415288,1.017032704,54.527,5.214,0.01,宜华健康
2084,SZ.000997,2018-06-05 14:02:39,17.52,17.21,False,16317348745.44,17709389745.84,,,,,,,,,,,100,658037255.967,0.651,931355522,0.682032704,26.912,3.52,0.01,新大陆
2085,SZ.000151,2018-06-05 14:02:39,12.91,13.75,False,3441082613.9700003,3821101800.0,,,,,,,,,,,100,77546760.0,0.262,266543967,-0.906967296,49.274,3.81,0.01,中成股份
2087,SZ.000153,2018-06-05 14:02:36,7.4,7.3,False,2308631502.0,2346374462.0,,,,,,,,,,,100,67537535.19,0.213,311977230,-0.451967296,34.741,1.925,0.01,丰原药业
2088,SZ.000155,2018-06-05 14:02:39,6.67,6.61,False,6251124000.0,8470900000.0,,,,,,,,,,,100,370840000.0,0.292,937200000,-1.862967296,22.842,2.742,0.01,川化股份
2096,SZ.002003,2018-06-05 14:02:39,12.55,12.41,False,6006073103.1,7317812594.35,,,,,,,,,,,100,371430009.769,0.637,478571562,-0.150967296,19.701,3.028,0.01,伟星股份
2097,SZ.002004,2018-06-05 14:02:39,6.0,5.95,False,10366129578.0,12208966110.0,,,,,,,,,,,100,459871056.81,0.226,1727688263,0.401032704,26.548,1.277,0.01,华邦健康
2099,SZ.002006,2018-06-05 14:02:33,6.27,6.25,False,2853853200.0,2853853200.0,,,,,,,,,,,100,99680040.0,0.219,455160000,-2.018967296,28.63,2.754,0.01,精功科技
2102,SZ.002009,2018-06-05 14:02:39,13.44,13.0,False,3647882515.2,4980184392.96,,,,,,,,,,,100,128580653.598,0.347,271419830,1.279032704,38.731,2.411,0.01,天奇股份
2107,SZ.002014,2018-06-05 14:02:33,6.98,6.94,False,3388248296.1600003,3515244733.52,,,,,,,,,,,100,206482856.84,0.41,485422392,-0.706967296,17.024,1.945,0.01,永新股份
2109,SZ.002016,2018-06-05 14:02:39,16.91,16.34,False,10925477137.12,13681807137.12,,,,,,,,,,,100,1309116732.576,1.618,646095632,-0.728967296,10.451,4.742,0.01,世荣兆业
2110,SZ.002017,2018-06-05 14:02:39,7.24,7.18,False,2498623752.7200003,2507395432.64,,,,,,,,,,,100,37056810.952,0.107,345113778,-1.571967296,67.663,2.658,0.01,东信和平
2112,SZ.002020,2018-06-05 14:02:36,12.67,12.15,False,6448744481.55,9184128240.0,,,,,,,,,,,100,279075720.0,0.385,508977465,1.086032704,32.909,2.354,0.01,京新药业
2114,SZ.002022,2018-06-05 14:02:39,13.61,13.14,False,6727213909.57,7010227816.73,,,,,,,,,,,100,222514211.376,0.432,494284637,-0.310967296,31.504,3.416,0.01,科华生物
2115,SZ.002023,2018-06-05 14:02:39,13.14,12.82,False,8662945993.380001,9944233779.42,,,,,,,,,,,100,59029698.234,0.078,659280517,0.322032704,168.461,2.846,0.01,海特高新
2117,SZ.002025,2018-06-05 14:02:39,23.38,23.11,False,10027653312.74,10030020000.0,,,,,,,,,,,100,306306000.0,0.714,428898773,1.391032704,32.745,4.111,0.01,航天电器
2118,SZ.002026,2018-06-05 14:02:39,6.72,6.56,False,2463782139.8399997,2823061375.68,,,,,,,,,,,100,118887852.577,0.283,366634247,1.347032704,23.745,1.191,0.01,山东威达
2120,SZ.002028,2018-06-05 14:02:39,18.11,17.93,False,10492315652.16,13767390097.02,,,,,,,,,,,100,224261738.19,0.295,579365856,1.418032704,61.389,3.169,0.01,思源电气
2121,SZ.002029,2018-06-05 14:02:33,9.48,9.4,False,7155736430.64,7163751600.0,,,,,,,,,,,100,329472120.0,0.436,754824518,-1.237934592,21.743,1.289,0.01,七匹狼
2122,SZ.002030,2018-06-05 14:02:39,17.15,16.65,False,11908508234.699999,12432386094.8,,,,,,,,,,,100,86990456.64,0.12,694373658,-1.891967296,142.916,7.136,0.01,达安基因
2125,SZ.002033,2018-06-05 14:02:39,8.59,8.63,False,4720034754.79,4720125207.49,,,,,,,,,,,100,203311563.07,0.37,549480181,0.020032704,23.216,1.99,0.01,丽江旅游
2126,SZ.002034,2018-06-05 14:02:33,26.43,26.35,False,2383080032.46,11009814139.35,,,,,,,,,,,100,281597970.42,0.676,90165722,-0.471934592,39.097,3.255,0.01,旺能环境
2127,SZ.002035,2018-06-05 14:02:39,29.8,29.78,False,15523316676.6,17336510073.4,,,,,,,,,,,100,548019882.186,0.942,520916667,-0.333967296,31.634,7.523,0.01,华帝股份
2128,SZ.002036,2018-06-05 14:02:39,14.23,13.84,False,5621481385.1,7940764580.51,,,,,,,,,,,100,294639753.936,0.528,395044370,-0.909967296,26.95,4.203,0.01,联创电子
2129,SZ.002037,2018-06-05 14:02:39,9.45,9.31,False,3093629112.0,3093629112.0,,,,,,,,,,,100,75294676.8,0.23,327368160,2.034032704,41.086,1.493,0.01,久联发展
2131,SZ.002039,2018-06-05 14:02:30,14.45,14.5,False,4412532631.0,4413010665.9,,,,,,,,,,,100,344184292.074,1.127,305365580,-0.808934592,12.821,1.857,0.01,黔源电力
2132,SZ.002040,2018-06-05 14:02:39,11.12,10.97,False,3411046055.52,4139777552.4799995,,,,,,,,,,,100,111312364.046,0.299,306748746,-2.036934592,37.19,1.696,0.01,南京港
2133,SZ.002041,2018-06-05 14:02:33,8.08,7.98,False,7060802479.440001,7110400000.0,,,,,,,,,,,100,140800000.0,0.16,873861693,-1.084967296,50.5,2.517,0.01,登海种业
2134,SZ.002042,2018-06-05 14:02:39,13.81,13.9,False,13973096610.970001,13988384280.970001,,,,,,,,,,,100,730313183.677,0.721,1011810037,-1.607934592,19.153,1.977,0.01,华孚时尚
2135,SZ.002043,2018-06-05 14:02:39,8.98,8.74,False,6432786182.0,7744896951.3,,,,,,,,,,,100,372583015.92,0.432,716345900,2.141,20.787,4.194,0.01,兔宝宝
2137,SZ.002045,2018-06-05 14:02:39,9.49,9.32,False,3944858004.75,3956418960.0,,,,,,,,,,,100,123820488.0,0.297,415685775,-0.820967296,31.952,2.731,0.01,国光电器
2138,SZ.002046,2018-06-05 14:02:00,7.75,7.69,False,2639386267.5,4063705354.5,,,,,,,,,,,100,37753133.616,0.072,340565970,0.746032704,107.638,1.537,0.01,轴研科技
2139,SZ.002047,2018-06-05 14:02:36,6.0,6.0,False,7578378660.0,8047781526.0,,,,,,,,,,,100,383610919.406,0.286,1263063110,-1.448967296,20.979,2.108,0.01,宝鹰股份
2140,SZ.002048,2018-06-05 14:02:39,13.75,13.59,False,6331157731.25,8610625567.5,,,,,,,,,,,100,712020456.018,1.137,460447835,-0.417901888,12.093,1.102,0.01,宁波华翔
2146,SZ.002054,2018-06-05 14:02:39,6.01,5.84,False,1892016748.3899999,2519577276.2799997,,,,,,,,,,,100,28507696.304,0.068,314811439,-0.040967296,88.382,1.412,0.01,德美化工
2147,SZ.002055,2018-06-05 14:02:39,18.4,18.03,False,7847615511.2,8826371366.4,,,,,,,,,,,100,175568039.136,0.366,426500843,0.866032704,50.273,3.565,0.01,得润电子
2148,SZ.002056,2018-06-05 14:02:39,8.03,8.0,False,13189807188.249998,13198107999.999998,,,,,,,,,,,100,619637200.0,0.377,1642566275,-1.445967296,21.299,2.818,0.01,横店东磁
2149,SZ.002057,2018-06-05 14:02:39,12.2,12.09,False,2432456374.0,3129578404.0,,,,,,,,,,,100,161865899.42,0.631,199381670,0.716032704,19.334,2.434,0.01,中钢天源
2152,SZ.002060,2018-06-05 14:02:27,3.24,3.24,False,3893493442.6800003,3895329067.92,,,,,,,,,,,100,159900853.714,0.133,1201695507,-1.866967296,24.36,1.334,0.01,粤水电
2153,SZ.002061,2018-06-05 14:02:39,11.12,10.87,False,6220884451.599999,14514228634.56,,,,,,,,,,,100,1352224897.968,1.036,559432055,0.074032704,10.733,2.545,0.01,浙江交科
2154,SZ.002062,2018-06-05 14:02:36,4.02,4.05,False,3826459946.1599994,4432050000.0,,,,,,,,,,,100,283342500.0,0.257,951855708,-1.729967296,15.642,1.567,0.01,宏润建设
2155,SZ.002063,2018-06-05 14:02:36,9.85,9.59,False,5270814420.55,5979091721.8,,,,,,,,,,,100,172392086.192,0.284,535108063,-0.906967296,34.683,2.907,0.01,远光软件
2156,SZ.002064,2018-06-05 14:02:39,4.72,4.72,False,7262619698.08,7914496000.0,,,,,,,,,,,100,397401600.0,0.237,1538690614,2.093,19.915,2.255,0.01,华峰氨纶
2158,SZ.002066,2018-06-05 14:02:30,8.38,8.39,False,1935779932.9600003,1935780000.0000002,,,,,,,,,,,100,15708000.0,0.068,230999992,1.795,123.235,4.668,0.01,瑞泰科技
2159,SZ.002067,2018-06-05 14:02:39,4.44,4.41,False,4263633876.0000005,5010322440.0,,,,,,,,,,,100,611620442.0,0.542,960277900,-0.782967296,8.191,1.264,0.01,景兴纸业
2160,SZ.002068,2018-06-05 14:02:39,8.86,8.84,False,5377687493.059999,6441783460.559999,,,,,,,,,,,100,562747223.304,0.774,606962471,0.264032704,11.447,1.943,0.01,黑猫股份
2163,SZ.000761,2018-06-05 14:02:36,4.08,4.09,False,11162880000.0,15811515850.56,,,,,,,,,,,100,1647032901.1,0.425,2736000000,0.515032704,9.6,0.848,0.01,本钢板材
2164,SZ.002071,2018-06-05 14:02:39,9.32,9.3,False,4831923495.64,4897006462.96,,,,,,,,,,,100,176019009.13,0.335,518446727,1.277,27.82,7.298,0.01,长城影视
2166,SZ.002073,2018-06-05 14:02:39,6.96,6.92,False,5209665604.08,6510694931.04,,,,,,,,,,,100,93544467.4,0.1,748515173,0.621032704,69.6,1.415,0.01,软控股份
2167,SZ.002074,2018-06-05 14:02:39,16.54,16.26,False,15810556955.759998,18800204546.26,,,,,,,,,,,100,796792224.119,0.701,955898244,-1.206934592,23.594,2.24,0.01,国轩高科
2169,SZ.002076,2018-06-05 14:02:36,5.57,5.46,False,2483315922.1600003,4332917181.22,,,,,,,,,,,100,60676398.588,0.078,445837688,1.465,71.41,3.802,0.01,雪莱特
2170,SZ.002077,2018-06-05 14:02:36,9.47,9.38,False,5035349828.690001,5495900418.110001,,,,,,,,,,,100,42945789.962,0.074,531715927,-1.964934592,127.972,1.429,0.01,大港股份
2172,SZ.002079,2018-06-05 14:02:39,6.84,6.74,False,4965341938.559999,4979324971.08,,,,,,,,,,,100,95364264.797,0.131,725927184,2.132,52.213,3.208,0.01,苏州固锝
2173,SZ.002080,2018-06-05 14:02:39,9.35,9.11,False,5984000000.0,12069581167.6,,,,,,,,,,,100,778391170.488,0.603,640000000,-1.599934592,15.505,1.337,0.01,中材科技
2176,SZ.002083,2018-06-05 14:02:39,5.61,5.54,False,4859227730.610001,5093880028.05,,,,,,,,,,,100,367740002.025,0.405,866172501,-0.538967296,13.851,1.493,0.01,孚日股份
2177,SZ.002084,2018-06-05 14:02:33,5.33,5.29,False,2156282286.08,2699072707.2400002,,,,,,,,,,,100,97227384.576,0.192,404555776,-1.057967296,27.76,1.646,0.01,海鸥住工
2179,SZ.002086,2018-06-05 14:02:33,8.13,8.28,False,3866767836.0000005,6149125500.000001,,,,,,,,,,,100,124041400.0,0.164,475617200,0.028032704,49.573,1.88,0.01,东方海洋
2180,SZ.002087,2018-06-05 14:02:33,5.31,5.38,False,4331070670.139999,4337177918.849999,,,,,,,,,,,100,321816967.99,0.394,815644194,-0.251967296,13.477,1.313,0.01,新野纺织
2181,SZ.002088,2018-06-05 14:02:36,15.95,15.68,False,3320261576.5,5597940126.349999,,,,,,,,,,,100,249889239.496,0.712,208166870,1.197032704,22.401,2.904,0.01,鲁阳节能
2183,SZ.002090,2018-06-05 14:02:36,18.4,18.48,False,3918570149.6,4375573433.599999,,,,,,,,,,,100,140541516.264,0.591,212965769,0.736032704,31.133,3.657,0.01,金智科技
2184,SZ.002091,2018-06-05 14:02:39,7.43,7.34,False,7189763313.5199995,11711070665.67,,,,,,,,,,,100,847988696.922,0.538,967666664,0.347032704,13.81,1.6,0.01,江苏国泰
2186,SZ.002093,2018-06-05 14:02:39,8.83,8.53,False,8602256021.9,8896225000.0,,,,,,,,,,,100,179335000.0,0.178,974207930,-1.254967296,49.606,2.904,0.01,国脉科技
2187,SZ.002094,2018-06-05 14:02:39,13.28,13.65,False,7948969348.32,9197089550.72,,,,,,,,,,,100,425919433.26,0.615,598566969,-0.486967296,21.593,3.487,0.01,青岛金王
2188,SZ.002095,2018-06-05 14:02:39,40.78,40.23,False,10260350439.36,10305921600.0,,,,,,,,,,,100,25777440.0,0.102,251602512,-0.966967296,399.803,12.253,0.01,生意宝
2189,SZ.002096,2018-06-05 14:02:24,6.51,6.46,False,2409074637.48,2417078370.0,,,,,,,,,,,100,22277220.0,0.06,370057548,1.005032704,108.5,1.228,0.01,南岭民爆
2190,SZ.002097,2018-06-05 14:02:39,7.0,6.89,False,4208526007.0,7392479255.0,,,,,,,,,,,100,202765145.28,0.192,601218001,-0.185967296,36.458,1.703,0.01,山河智能
2192,SZ.002099,2018-06-05 14:02:39,5.64,5.61,False,8988667672.92,9145881826.92,,,,,,,,,,,100,270808912.251,0.167,1593735403,-1.089967296,33.772,1.759,0.01,海翔药业
2193,SZ.002100,2018-06-05 14:02:36,6.49,6.53,False,4604305292.84,6252366105.92,,,,,,,,,,,100,355488920.352,0.369,709446116,-1.184967296,17.588,2.086,0.01,天康生物
2194,SZ.002101,2018-06-05 14:02:39,14.05,14.08,False,3986631103.3,4983786649.55,,,,,,,,,,,100,290159251.198,0.818,283745986,-0.493901888,17.176,1.133,0.01,广东鸿图
2196,SZ.002103,2018-06-05 14:02:36,5.69,5.61,False,2136146371.95,3125021651.36,,,,,,,,,,,100,100505968.752,0.183,375421155,-1.029967296,31.092,1.742,0.01,广博股份
2197,SZ.002104,2018-06-05 14:02:39,7.32,7.23,False,4408257214.92,5212050816.0,,,,,,,,,,,100,164478652.8,0.231,602220931,-1.714967296,31.688,2.837,0.01,恒宝股份
2198,SZ.002105,2018-06-05 14:02:24,5.14,5.08,False,1894090000.0,1894090000.0,,,,,,,,,,,100,39061000.0,0.106,368500000,1.416,48.49,3.629,0.01,信隆健康
2199,SZ.002106,2018-06-05 14:02:39,6.84,6.75,False,4812283737.36,4827782534.4,,,,,,,,,,,100,83992123.04,0.119,703550254,0.949032704,57.478,1.304,0.01,莱宝高科
2200,SZ.002107,2018-06-05 14:02:36,10.83,10.62,False,3782139272.4900002,3906987480.0,,,,,,,,,,,100,55556424.0,0.154,349228003,1.568,70.324,6.906,0.01,沃华医药
2201,SZ.002108,2018-06-05 14:02:42,5.39,5.32,False,7642611432.61,7642611432.61,,,,,,,,,,,100,463661213.073,0.327,1417924199,-2.029967296,16.483,2.379,0.01,沧州明珠
2202,SZ.002109,2018-06-05 14:02:42,4.19,4.15,False,2283501538.46,4411838665.910001,,,,,,,,,,,100,213747792.167,0.203,544988434,-1.063967296,20.64,1.296,0.01,兴化股份
2204,SZ.002111,2018-06-05 14:02:42,12.2,12.06,False,3473348564.3999996,4658295548.8,,,,,,,,,,,100,123330283.792,0.323,284700702,-1.632934592,37.77,1.753,0.01,威海广泰
2207,SZ.002114,2018-06-05 14:02:30,13.16,13.05,False,4255647794.7200003,4255881713.7200003,,,,,,,,,,,100,57240962.259,0.177,323377492,1.296032704,74.35,2.353,0.01,罗平锌电
2208,SZ.002115,2018-06-05 14:02:42,9.78,9.41,False,3373168914.66,5417394304.44,,,,,,,,,,,100,78103537.518,0.141,344904797,-0.398967296,69.361,2.51,0.01,三维通信
2209,SZ.002116,2018-06-05 14:02:33,8.32,8.25,False,3458139102.08,3474672764.1600003,,,,,,,,,,,100,199626632.364,0.478,415641719,-1.025967296,17.405,2.545,0.01,中国海诚
2210,SZ.002117,2018-06-05 14:02:42,16.31,16.15,False,5931472215.9,5933212884.339999,,,,,,,,,,,100,249551443.204,0.686,363670890,0.036032704,23.775,3.765,0.01,东港股份
2211,SZ.002118,2018-06-05 14:02:42,7.89,7.62,False,8090657012.46,10105195027.14,,,,,,,,,,,100,472600375.794,0.369,1025431814,-0.963967296,21.382,2.368,0.01,紫鑫药业
2212,SZ.002119,2018-06-05 14:02:27,17.08,16.9,False,3448878999.9999995,3521895999.9999995,,,,,,,,,,,100,67839800.0,0.329,201925000,-0.621967296,51.914,4.65,0.01,康强电子
2214,SZ.002121,2018-06-05 14:02:39,6.55,6.48,False,5293663069.25,9224514733.0,,,,,,,,,,,100,442213378.04,0.314,808192835,-0.847967296,20.859,1.9,0.01,科陆电子
2215,SZ.002123,2018-06-05 14:02:42,9.77,9.77,False,5842582457.179999,8417783394.25,,,,,,,,,,,100,241246607.0,0.28,598012534,1.190032704,34.892,1.781,0.01,梦网集团
2216,SZ.002124,2018-06-05 14:02:42,6.17,5.93,False,4877498984.58,7154905364.66,,,,,,,,,,,100,241202644.384,0.208,790518474,-1.655967296,29.663,2.338,0.01,天邦股份
2217,SZ.002125,2018-06-05 14:02:33,8.62,8.58,False,2232152318.7,2979071870.7,,,,,,,,,,,100,52185597.735,0.151,258950385,-1.076967296,57.086,2.678,0.01,湘潭电化
2218,SZ.002126,2018-06-05 14:02:42,10.02,9.87,False,6877257350.58,8026838273.28,,,,,,,,,,,100,334852135.552,0.418,686353029,0.005032704,23.971,2.33,0.01,银轮股份
2220,SZ.002128,2018-06-05 14:02:42,9.27,9.3,False,15150649862.97,15150688444.71,,,,,,,,,,,100,1801085077.246,1.102,1634374311,-1.433934592,8.411,1.295,0.01,露天煤业
2222,SZ.002130,2018-06-05 14:02:42,5.35,5.35,False,5202252019.25,6753406981.7,,,,,,,,,,,100,183036263.99,0.145,972383555,-2.094967296,36.896,2.431,0.01,沃尔核材
2223,SZ.002131,2018-06-05 14:02:42,2.4,2.37,False,8124026380.799999,13410873292.8,,,,,,,,,,,100,379974743.296,0.068,3385010992,1.477,35.294,1.624,0.01,利欧股份
2225,SZ.002133,2018-06-05 14:02:42,4.9,4.93,False,3110270433.2000003,3793306457.5000005,,,,,,,,,,,100,378556501.575,0.489,634749068,-0.216967296,10.02,1.201,0.01,广宇集团
2227,SZ.002134,2018-06-05 14:02:42,7.47,7.35,False,1836497766.96,1836497766.96,,,,,,,,,,,100,14996835.848,0.061,245849768,1.761,122.459,4.241,0.01,天津普林
2228,SZ.002135,2018-06-05 14:02:33,6.17,6.13,False,4138155961.11,6382261574.0,,,,,,,,,,,100,125162666.2,0.121,670689783,-0.490967296,50.991,1.621,0.01,东南网架
2229,SZ.002136,2018-06-05 14:02:42,10.68,10.64,False,2282321980.7999997,2296413600.0,,,,,,,,,,,100,160619940.0,0.747,213700560,-1.054967296,14.297,3.296,0.01,安纳达
2230,SZ.002137,2018-06-05 14:02:42,9.87,9.52,False,2794194236.3999996,5718123207.299999,,,,,,,,,,,100,90956975.03,0.157,283099720,-1.306967296,62.866,3.303,0.01,麦达数字
2231,SZ.002138,2018-06-05 14:02:42,16.59,16.36,False,10655411762.1,13547648722.86,,,,,,,,,,,100,378092908.902,0.463,642279190,0.534032704,35.831,3.435,0.01,顺络电子
2232,SZ.002139,2018-06-05 14:02:42,6.66,6.4,False,5221000892.88,6791806175.22,,,,,,,,,,,100,217215422.721,0.213,783934068,1.944,31.267,3.425,0.01,拓邦股份
2237,SZ.002144,2018-06-05 14:02:27,12.5,12.41,False,1714017062.5,2209531600.0,,,,,,,,,,,100,97219390.4,0.55,137121365,0.824065408,22.727,1.327,0.01,宏达高科
2238,SZ.002145,2018-06-05 14:02:42,4.07,4.11,False,4513748823.650001,6476369494.320001,,,,,,,,,,,100,345300289.992,0.217,1109029195,1.921,18.755,2.118,0.01,中核钛白
2241,SZ.002148,2018-06-05 14:02:42,6.6,6.43,False,2927202273.6,3744517438.2,,,,,,,,,,,100,117441683.289,0.207,443515496,-2.130967296,31.884,3.049,0.01,北纬科技
2242,SZ.002149,2018-06-05 14:02:42,9.46,9.56,False,3303715800.0000005,4024419032.0400004,,,,,,,,,,,100,55729269.894,0.131,349230000,-0.119967296,72.213,2.265,0.01,西部材料
2243,SZ.002150,2018-06-05 14:02:39,7.49,7.4,False,2054086713.63,2054086713.63,,,,,,,,,,,100,63624581.784,0.232,274243887,-0.186967296,32.284,1.823,0.01,通润装备
2244,SZ.002151,2018-06-05 14:02:42,28.44,28.06,False,7243927913.160001,14596551714.6,,,,,,,,,,,100,105214244.075,0.205,254709139,-0.158934592,138.731,3.373,0.01,北斗星通
2245,SZ.002152,2018-06-05 14:02:42,7.39,7.35,False,14572369318.48,17949465507.75,,,,,,,,,,,100,823392260.775,0.339,1971903832,-0.641967296,21.799,2.022,0.01,广电运通
2248,SZ.002155,2018-06-05 14:02:42,8.2,8.2,False,8743928230.199999,9856723686.8,,,,,,,,,,,100,286085394.812,0.238,1066332711,-0.455967296,34.453,2.135,0.01,湖南黄金
2249,SZ.002156,2018-06-05 14:02:42,11.78,11.44,False,11455223621.22,13590639858.16,,,,,,,,,,,100,122292684.632,0.106,972429849,0.823032704,111.132,2.301,0.01,通富微电
2250,SZ.002157,2018-06-05 14:02:42,4.82,4.8,False,10318690617.24,11248350965.86,,,,,,,,,,,100,466736554.6,0.2,2140807182,-1.560967296,24.1,1.762,0.01,正邦科技
2251,SZ.002158,2018-06-05 14:02:42,10.93,10.86,False,5797065663.46,5797065663.46,,,,,,,,,,,100,231246169.192,0.436,530381122,-0.883967296,25.068,3.204,0.01,汉钟精机
2252,SZ.002159,2018-06-05 14:02:30,20.49,20.56,False,2838875382.39,2841279986.3399997,,,,,,,,,,,100,7487999.964,0.054,138549311,1.463032704,379.444,3.558,0.01,三特索道
2253,SZ.002160,2018-06-05 14:02:42,5.16,5.17,False,3106552370.28,3737232895.56,,,,,,,,,,,100,160787926.902,0.222,602045033,0.241032704,23.243,1.137,0.01,常铝股份
2257,SZ.002164,2018-06-05 14:02:42,6.99,6.92,False,2860655403.0,4888437501.18,,,,,,,,,,,100,206307448.19,0.295,409249700,0.657032704,23.694,1.411,0.01,宁波东力
2259,SZ.002166,2018-06-05 14:02:39,9.33,9.27,False,3301511430.18,4079835107.46,,,,,,,,,,,100,211206897.846,0.483,353859746,-1.852967296,19.316,3.82,0.01,莱茵生物
2261,SZ.002168,2018-06-05 14:02:42,10.53,10.42,False,8252648132.04,8640810257.039999,,,,,,,,,,,100,54158924.688,0.066,783727268,1.837,159.545,5.732,0.01,深圳惠程
2262,SZ.002169,2018-06-05 14:02:36,5.14,5.16,False,3388927940.2799997,4049250849.16,,,,,,,,,,,100,128410095.022,0.163,659324502,-0.758967296,31.533,1.453,0.01,智光电气
